Project ID,Project Name,Program Group,Project Start Date,Project Completion Date,Building ID,Number,Street,Borough,Postcode,BBL,BIN,Community Board,Council District,Census Tract,NTA - Neighborhood Tabulation Area,Latitude,Longitude,Latitude (Internal),Longitude (Internal),Building Completion Date,Reporting Construction Type,Extended Affordability Only,Prevailing Wage Status,Extremely Low Income Units,Very Low Income Units,Low Income Units,Moderate Income Units,Middle Income Units,Other Income Units,Studio Units,1-BR Units,2-BR Units,3-BR Units,4-BR Units,5-BR Units,6-BR+ Units,Unknown-BR Units,Counted Rental Units,Counted Homeownership Units,All Counted Units,Total Units
60426,MONTAUK HOUSING LLC.HUDMF.FY18,Multifamily Finance Program,11/01/2017,11/01/2017,933145,187-16,120 AVENUE,Queens,11412,4124580421,4452023,QN-12,27,366,QN08,40.686159,-73.762312,40.68584,-73.761844,11/01/2017,Preservation,Yes,Non Prevailing Wage,3,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,3,3
60426,MONTAUK HOUSING LLC.HUDMF.FY18,Multifamily Finance Program,11/01/2017,11/01/2017,933146,187-20,120 AVENUE,Queens,11412,4124580421,4452024,QN-12,27,366,QN08,40.68617,-73.762268,40.68584,-73.761844,11/01/2017,Preservation,Yes,Non Prevailing Wage,3,0,0,0,0,0,1,1,1,0,0,0,0,0,3,0,3,3
60426,MONTAUK HOUSING LLC.HUDMF.FY18,Multifamily Finance Program,11/01/2017,11/01/2017,933147,187-22,120 AVENUE,Queens,11412,4124580421,4452025,QN-12,27,366,QN08,40.686175,-73.762247,40.68584,-73.761844,11/01/2017,Preservation,Yes,Non Prevailing Wage,3,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,3,3
60426,MONTAUK HOUSING LLC.HUDMF.FY18,Multifamily Finance Program,11/01/2017,11/01/2017,933149,187-28,120 AVENUE,Queens,11412,4124580421,4452027,QN-12,27,366,QN08,40.686192,-73.762182,40.68584,-73.761844,11/01/2017,Preservation,Yes,Non Prevailing Wage,3,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,3,3
60426,MONTAUK HOUSING LLC.HUDMF.FY18,Multifamily Finance Program,11/01/2017,11/01/2017,933153,121-18,FARMERS BOULEVARD,Queens,11413,4124580005,4452001,QN-12,27,366,QN08,40.684539,-73.760641,40.68436,-73.761071,11/01/2017,Preservation,Yes,Non Prevailing Wage,7,0,0,0,0,0,4,3,0,0,0,0,0,0,7,0,7,7
60426,MONTAUK HOUSING LLC.HUDMF.FY18,Multifamily Finance Program,11/01/2017,11/01/2017,933155,121-22,FARMERS BOULEVARD,Queens,11413,4124580005,4452002,QN-12,27,366,QN08,40.68449,-73.760634,40.68436,-73.761071,11/01/2017,Preservation,Yes,Non Prevailing Wage,7,0,0,0,0,0,4,3,0,0,0,0,0,0,7,0,7,7
60426,MONTAUK HOUSING LLC.HUDMF.FY18,Multifamily Finance Program,11/01/2017,11/01/2017,933156,121-16,FARMERS BOULEVARD,Queens,11413,4124580005,4435310,QN-12,27,366,QN08,40.684561,-73.760644,40.68436,-73.761071,11/01/2017,Preservation,Yes,Non Prevailing Wage,7,0,0,0,0,0,4,3,0,0,0,0,0,0,7,0,7,7
60426,MONTAUK HOUSING LLC.HUDMF.FY18,Multifamily Finance Program,11/01/2017,11/01/2017,933157,121-26,FARMERS BOULEVARD,Queens,11413,4124580005,4452003,QN-12,27,366,QN08,40.684443,-73.760623,40.68436,-73.761071,11/01/2017,Preservation,Yes,Non Prevailing Wage,7,0,0,0,0,0,0,7,0,0,0,0,0,0,7,0,7,7
60426,MONTAUK HOUSING LLC.HUDMF.FY18,Multifamily Finance Program,11/01/2017,11/01/2017,933158,121-34,FARMERS BOULEVARD,Queens,11413,4124580005,4452005,QN-12,27,366,QN08,40.684349,-73.760606,40.68436,-73.761071,11/01/2017,Preservation,Yes,Non Prevailing Wage,7,0,0,0,0,0,0,7,0,0,0,0,0,0,7,0,7,7
60426,MONTAUK HOUSING LLC.HUDMF.FY18,Multifamily Finance Program,11/01/2017,11/01/2017,933172,120-10,FARMERS BOULEVARD,Queens,11412,4124580421,4452030,QN-12,27,366,QN08,40.686181,-73.761093,40.68584,-73.761844,11/01/2017,Preservation,Yes,Non Prevailing Wage,3,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,3,3
60426,MONTAUK HOUSING LLC.HUDMF.FY18,Multifamily Finance Program,11/01/2017,11/01/2017,933173,120-12,FARMERS BOULEVARD,Queens,11412,4124580421,4452031,QN-12,27,366,QN08,40.686148,-73.761079,40.68584,-73.761844,11/01/2017,Preservation,Yes,Non Prevailing Wage,3,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,3,3
60426,MONTAUK HOUSING LLC.HUDMF.FY18,Multifamily Finance Program,11/01/2017,11/01/2017,933174,120-14,FARMERS BOULEVARD,Queens,11412,4124580421,4452032,QN-12,27,366,QN08,40.686115,-73.761068,40.68584,-73.761844,11/01/2017,Preservation,Yes,Non Prevailing Wage,3,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,3,3
60426,MONTAUK HOUSING LLC.HUDMF.FY18,Multifamily Finance Program,11/01/2017,11/01/2017,933176,120-20,FARMERS BOULEVARD,Queens,11412,4124580421,4452040,QN-12,27,366,QN08,40.686014,-73.761032,40.68584,-73.761844,11/01/2017,Preservation,Yes,Non Prevailing Wage,3,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,3,3
60426,MONTAUK HOUSING LLC.HUDMF.FY18,Multifamily Finance Program,11/01/2017,11/01/2017,957734,186-09,120 ROAD,Queens,,,,QN-nd,,Not Found,Not Found,,,,,11/01/2017,Preservation,Yes,Non Prevailing Wage,3,0,0,0,0,0,1,2,0,0,0,0,0,0,3,0,3,3
60426,MONTAUK HOUSING LLC.HUDMF.FY18,Multifamily Finance Program,11/01/2017,11/01/2017,957743,120-36,FARMERS BOULEVARD,Queens,11412,4124570002,4451982,QN-12,27,366,QN08,40.685632,-73.760904,40.68543,-73.761543,11/01/2017,Preservation,Yes,Non Prevailing Wage,7,0,0,0,0,0,1,6,0,0,0,0,0,0,7,0,7,7
60426,MONTAUK HOUSING LLC.HUDMF.FY18,Multifamily Finance Program,11/01/2017,11/01/2017,957744,186-12,120 ROAD,Queens,,,,QN-nd,,Not Found,Not Found,,,,,11/01/2017,Preservation,Yes,Non Prevailing Wage,7,0,0,0,0,0,5,2,0,0,0,0,0,0,7,0,7,7
60426,MONTAUK HOUSING LLC.HUDMF.FY18,Multifamily Finance Program,11/01/2017,11/01/2017,957745,186-20,120 ROAD,Queens,,,,QN-nd,,Not Found,Not Found,,,,,11/01/2017,Preservation,Yes,Non Prevailing Wage,7,0,0,0,0,0,5,2,0,0,0,0,0,0,7,0,7,7
60426,MONTAUK HOUSING LLC.HUDMF.FY18,Multifamily Finance Program,11/01/2017,11/01/2017,957746,186-26,120 ROAD,Queens,,,,QN-nd,,Not Found,Not Found,,,,,11/01/2017,Preservation,Yes,Non Prevailing Wage,7,0,0,0,0,0,3,4,0,0,0,0,0,0,7,0,7,7
61728,BFC. 140 ESSEX ST. ESSEX CROSSING SITE 8,Multifamily Finance Program,11/01/2017,,975686,140,ESSEX STREET,Manhattan,10002,1003540001,,MN-03,1,3001,MN27,40.720291,-73.987298,40.72018,-73.987081,,New Construction,No,Non Prevailing Wage,28,34,30,0,0,1,93,0,0,0,0,0,0,0,93,0,93,93
63332,CIRRUS REALTY HDFC.HPO.FY18,Multifamily Finance Program,10/31/2017,10/31/2017,60016,717,CROTONA PARK NORTH,Bronx,10457,2029420001,,BX-03,17,163,BX99,40.837941,-73.895254,40.83853,-73.892991,10/31/2017,Preservation,Yes,Non Prevailing Wage,0,9,37,0,0,1,0,33,8,6,0,0,0,0,47,0,47,47
63342,BILIG REALTY HDFC.HPO.FY18,Multifamily Finance Program,10/31/2017,10/31/2017,92760,1924,LORING PLACE SOUTH,Bronx,10453,2032210015,2014855,BX-05,14,24502,BX36,40.854779,-73.914346,40.85462,-73.91409,10/31/2017,Preservation,Yes,Non Prevailing Wage,2,5,4,0,0,0,0,0,1,10,0,0,0,0,11,0,11,11
63342,BILIG REALTY HDFC.HPO.FY18,Multifamily Finance Program,10/31/2017,10/31/2017,107785,2243,RYER AVENUE,Bronx,10457,2031580043,2013731,BX-05,15,38301,BX40,40.856068,-73.899516,40.85615,-73.899765,10/31/2017,Preservation,Yes,Non Prevailing Wage,0,3,16,1,0,1,0,6,6,9,0,0,0,0,21,0,21,21
63342,BILIG REALTY HDFC.HPO.FY18,Multifamily Finance Program,10/31/2017,10/31/2017,107786,2247,RYER AVENUE,Bronx,10457,2031580041,2013730,BX-05,15,38301,BX40,40.856128,-73.899491,40.85628,-73.899697,10/31/2017,Preservation,Yes,Non Prevailing Wage,1,8,13,0,0,0,0,5,17,0,0,0,0,0,22,0,22,22
63343,ENDACOFE REALTY HDFC.HPO.FY18,Multifamily Finance Program,10/31/2017,10/31/2017,115644,1455,TOWNSEND AVENUE,Bronx,10452,2028440033,2008111,BX-04,14,223,BX63,40.841186,-73.915871,40.84126,-73.916109,10/31/2017,Preservation,Yes,Non Prevailing Wage,2,11,40,0,0,1,0,40,8,6,0,0,0,0,54,0,54,54
63344,MATSIA REALTY HDFC.HPO.FY18,Multifamily Finance Program,10/31/2017,10/31/2017,45756,1801,ARCHER STREET,Bronx,10460,2039200029,2028634,BX-09,18,218,BX08,40.837525,-73.867135,40.83774,-73.867026,10/31/2017,Preservation,Yes,Non Prevailing Wage,0,4,39,1,0,1,8,27,10,0,0,0,0,0,45,0,45,45
63344,MATSIA REALTY HDFC.HPO.FY18,Multifamily Finance Program,10/31/2017,10/31/2017,45757,1807,ARCHER STREET,Bronx,10460,2039200024,2028633,BX-09,18,218,BX08,40.837544,-73.866929,40.83777,-73.866697,10/31/2017,Preservation,Yes,Non Prevailing Wage,0,6,38,0,0,1,8,26,11,0,0,0,0,0,45,0,45,45
63344,MATSIA REALTY HDFC.HPO.FY18,Multifamily Finance Program,10/31/2017,10/31/2017,75968,1121,ELDER AVENUE,Bronx,10472,2037390067,2023838,BX-09,17,5002,BX55,40.826776,-73.878762,40.82665,-73.879015,10/31/2017,Preservation,Yes,Non Prevailing Wage,3,9,36,0,0,1,0,33,14,2,0,0,0,0,49,0,49,49
63344,MATSIA REALTY HDFC.HPO.FY18,Multifamily Finance Program,10/31/2017,10/31/2017,94091,1117,MANOR AVENUE,Bronx,10472,2037420070,2023962,BX-09,18,5002,BX55,40.827113,-73.875979,40.82688,-73.8762,10/31/2017,Preservation,Yes,Non Prevailing Wage,4,12,37,0,0,1,13,29,12,0,0,0,0,0,54,0,54,54
63344,MATSIA REALTY HDFC.HPO.FY18,Multifamily Finance Program,10/31/2017,10/31/2017,97386,1400,MORRIS AVENUE,Bronx,10456,2027860002,2007297,BX-04,16,225,BX14,40.838031,-73.911282,40.83808,-73.910924,10/31/2017,Preservation,Yes,Non Prevailing Wage,3,11,48,0,0,1,14,27,17,5,0,0,0,0,63,0,63,63
63344,MATSIA REALTY HDFC.HPO.FY18,Multifamily Finance Program,10/31/2017,10/31/2017,115231,526,TINTON AVENUE,Bronx,10455,2025820034,2003971,BX-01,8,31,BX39,40.812191,-73.90649,40.81224,-73.906182,10/31/2017,Preservation,Yes,Non Prevailing Wage,7,25,44,0,0,1,0,51,21,4,1,0,0,0,77,0,77,77
63344,MATSIA REALTY HDFC.HPO.FY18,Multifamily Finance Program,10/31/2017,10/31/2017,122778,1214,WHEELER AVENUE,Bronx,10472,2037720012,2025108,BX-09,17,54,BX08,40.829146,-73.880247,40.82913,-73.879968,10/31/2017,Preservation,Yes,Non Prevailing Wage,0,4,12,0,0,1,6,6,1,4,0,0,0,0,17,0,17,17
63790,NEWSTART REALTY HDFC.HPO.FY17,Multifamily Finance Program,10/31/2017,10/31/2017,45481,2272,ANDREWS AVENUE NORTH,Bronx,10468,2032180009,2014736,BX-07,14,255,BX30,40.860897,-73.907831,40.86049,-73.907846,10/31/2017,Preservation,Yes,Non Prevailing Wage,0,2,24,0,0,1,0,21,2,4,0,0,0,0,27,0,27,27
63790,NEWSTART REALTY HDFC.HPO.FY17,Multifamily Finance Program,10/31/2017,10/31/2017,77235,1184,EVERGREEN AVENUE,Bronx,10472,2037380033,2023773,BX-09,17,5002,BX55,40.827771,-73.880881,40.8279,-73.880639,10/31/2017,Preservation,Yes,Non Prevailing Wage,0,8,40,0,0,1,0,32,17,0,0,0,0,0,49,0,49,49
63790,NEWSTART REALTY HDFC.HPO.FY17,Multifamily Finance Program,10/31/2017,10/31/2017,80070,1082,GERARD AVENUE,Bronx,10452,2024780012,2002945,BX-04,16,195,BX63,40.832357,-73.922079,40.83246,-73.921718,10/31/2017,Preservation,Yes,Non Prevailing Wage,1,16,44,0,0,1,0,51,10,1,0,0,0,0,62,0,62,62
63790,NEWSTART REALTY HDFC.HPO.FY17,Multifamily Finance Program,10/31/2017,10/31/2017,94193,1334,MANOR AVENUE,Bronx,10472,2038660027,2027473,BX-09,18,56,BX08,40.832412,-73.877191,40.83274,-73.876988,10/31/2017,Preservation,Yes,Non Prevailing Wage,0,2,15,0,0,0,0,9,8,0,0,0,0,0,17,0,17,17
63790,NEWSTART REALTY HDFC.HPO.FY17,Multifamily Finance Program,10/31/2017,10/31/2017,94194,1338,MANOR AVENUE,Bronx,10472,2038660029,2027474,BX-09,18,56,BX08,40.832494,-73.877209,40.83287,-73.87702,10/31/2017,Preservation,Yes,Non Prevailing Wage,0,4,12,0,0,1,0,9,8,0,0,0,0,0,17,0,17,17
63790,NEWSTART REALTY HDFC.HPO.FY17,Multifamily Finance Program,10/31/2017,10/31/2017,121274,111,FATHER ZEISER PLACE,Bronx,10468,2032190212,2014822,BX-07,14,263,BX30,40.864232,-73.904522,40.86445,-73.904569,10/31/2017,Preservation,Yes,Non Prevailing Wage,1,5,20,0,0,1,0,16,7,4,0,0,0,0,27,0,27,27
63790,NEWSTART REALTY HDFC.HPO.FY17,Multifamily Finance Program,10/31/2017,10/31/2017,122776,1210,WHEELER AVENUE,Bronx,10472,2037720010,2025107,BX-09,17,54,BX08,40.829075,-73.880229,40.82902,-73.87994,10/31/2017,Preservation,Yes,Non Prevailing Wage,0,7,10,0,0,0,5,7,1,4,0,0,0,0,17,0,17,17
63791,REBIRTH REALTY CORP HDFC.HPO.FY18,Multifamily Finance Program,10/31/2017,10/31/2017,45588,1644,ANTHONY AVENUE,Bronx,10457,2028880028,2009317,BX-04,16,167,BX01,40.842758,-73.904846,40.84281,-73.904509,10/31/2017,Preservation,Yes,Non Prevailing Wage,0,4,46,0,0,1,1,40,10,0,0,0,0,0,51,0,51,51
63791,REBIRTH REALTY CORP HDFC.HPO.FY18,Multifamily Finance Program,10/31/2017,10/31/2017,117087,2407,VALENTINE AVENUE,Bronx,10458,2031520018,2092396,BX-05,15,23702,BX05,40.859579,-73.897031,40.85979,-73.897233,10/31/2017,Preservation,Yes,Non Prevailing Wage,0,3,5,0,0,0,0,0,0,4,4,0,0,0,8,0,8,8
63791,REBIRTH REALTY CORP HDFC.HPO.FY18,Multifamily Finance Program,10/31/2017,10/31/2017,807018,2411,VALENTINE AVENUE,Bronx,10458,2031520018,2092398,BX-05,15,23702,BX05,40.859645,-73.897006,40.85979,-73.897233,10/31/2017,Preservation,Yes,Non Prevailing Wage,2,3,3,0,0,0,0,0,0,5,3,0,0,0,8,0,8,8
63791,REBIRTH REALTY CORP HDFC.HPO.FY18,Multifamily Finance Program,10/31/2017,10/31/2017,807019,2415,VALENTINE AVENUE,Bronx,10458,2031520018,2092399,BX-05,15,23702,BX05,40.859711,-73.896976,40.85979,-73.897233,10/31/2017,Preservation,Yes,Non Prevailing Wage,1,2,6,0,0,1,1,1,0,4,4,0,0,0,10,0,10,10
63791,REBIRTH REALTY CORP HDFC.HPO.FY18,Multifamily Finance Program,10/31/2017,10/31/2017,807020,2417,VALENTINE AVENUE,Bronx,10458,2031520018,2092397,BX-05,15,23702,BX05,40.859744,-73.896962,40.85979,-73.897233,10/31/2017,Preservation,Yes,Non Prevailing Wage,0,2,12,0,0,0,0,0,4,7,2,1,0,0,14,0,14,14
63793,ZEVRONE REALTY HDFC.HPO.FY18,Multifamily Finance Program,10/31/2017,10/31/2017,55763,555,CAULDWELL AVENUE,Bronx,10455,2026230056,2004413,BX-01,17,73,BX34,40.814481,-73.910655,40.81431,-73.911002,10/31/2017,Preservation,Yes,Non Prevailing Wage,3,2,16,0,0,1,0,0,20,2,0,0,0,0,22,0,22,22
63793,ZEVRONE REALTY HDFC.HPO.FY18,Multifamily Finance Program,10/31/2017,10/31/2017,55764,561,CAULDWELL AVENUE,Bronx,10455,2026230054,2004412,BX-01,17,73,BX34,40.81458,-73.910619,40.81445,-73.910955,10/31/2017,Preservation,Yes,Non Prevailing Wage,3,3,16,0,0,0,0,0,20,2,0,0,0,0,22,0,22,22
63793,ZEVRONE REALTY HDFC.HPO.FY18,Multifamily Finance Program,10/31/2017,10/31/2017,57682,1148,COLGATE AVENUE,Bronx,10472,2037370032,2023756,BX-09,17,52,BX55,40.826987,-73.881652,40.82738,-73.881475,10/31/2017,Preservation,Yes,Non Prevailing Wage,4,2,10,0,0,1,0,13,4,0,0,0,0,0,17,0,17,17
63793,ZEVRONE REALTY HDFC.HPO.FY18,Multifamily Finance Program,10/31/2017,10/31/2017,57684,1150,COLGATE AVENUE,Bronx,10472,2037370033,2023757,BX-09,17,52,BX55,40.827026,-73.88166,40.82749,-73.881496,10/31/2017,Preservation,Yes,Non Prevailing Wage,1,6,10,0,0,0,0,14,3,0,0,0,0,0,17,0,17,17
63793,ZEVRONE REALTY HDFC.HPO.FY18,Multifamily Finance Program,10/31/2017,10/31/2017,57858,1405,COLLEGE AVENUE,Bronx,10456,2027860030,2007304,BX-04,16,225,BX14,40.837759,-73.910458,40.83794,-73.910631,10/31/2017,Preservation,Yes,Non Prevailing Wage,11,11,47,0,0,1,7,35,23,5,0,0,0,0,70,0,70,70
63793,ZEVRONE REALTY HDFC.HPO.FY18,Multifamily Finance Program,10/31/2017,10/31/2017,65335,571,EAST 170 STREET,Bronx,10456,2029320015,2009720,BX-03,16,149,BX35,40.834606,-73.901757,40.83472,-73.901446,10/31/2017,Preservation,Yes,Non Prevailing Wage,5,9,33,0,0,1,0,36,11,1,0,0,0,0,48,0,48,48
63793,ZEVRONE REALTY HDFC.HPO.FY18,Multifamily Finance Program,10/31/2017,10/31/2017,78364,1365,FINDLAY AVENUE,Bronx,10456,2027830042,2007199,BX-04,16,17702,BX14,40.836896,-73.909671,40.83697,-73.909931,10/31/2017,Preservation,Yes,Non Prevailing Wage,3,2,27,0,0,1,0,24,5,4,0,0,0,0,33,0,33,33
63793,ZEVRONE REALTY HDFC.HPO.FY18,Multifamily Finance Program,10/31/2017,10/31/2017,97380,1346,MORRIS AVENUE,Bronx,10456,2027850024,2007276,BX-04,16,17702,BX14,40.836684,-73.912075,40.83676,-73.91171,10/31/2017,Preservation,Yes,Non Prevailing Wage,1,8,16,0,0,1,0,11,11,4,0,0,0,0,26,0,26,26
63793,ZEVRONE REALTY HDFC.HPO.FY18,Multifamily Finance Program,10/31/2017,10/31/2017,109418,1057,SHERIDAN AVENUE,Bronx,10456,2024560023,2002729,BX-04,16,18102,BX14,40.830596,-73.918804,40.83074,-73.918916,10/31/2017,Preservation,Yes,Non Prevailing Wage,1,8,37,0,0,1,0,37,10,0,0,0,0,0,47,0,47,47
63793,ZEVRONE REALTY HDFC.HPO.FY18,Multifamily Finance Program,10/31/2017,10/31/2017,109446,1315,SHERIDAN AVENUE,Bronx,10456,2028310024,2007976,BX-04,16,17902,BX14,40.83654,-73.914297,40.83674,-73.914438,10/31/2017,Preservation,Yes,Non Prevailing Wage,8,11,27,0,0,1,0,29,18,0,0,0,0,0,47,0,47,47
63793,ZEVRONE REALTY HDFC.HPO.FY18,Multifamily Finance Program,10/31/2017,10/31/2017,109447,1320,SHERIDAN AVENUE,Bronx,10456,2028300013,2007965,BX-04,16,17902,BX14,40.836645,-73.914167,40.83672,-73.913773,10/31/2017,Preservation,Yes,Non Prevailing Wage,7,13,34,0,0,1,6,26,16,7,0,0,0,0,55,0,55,55
63793,ZEVRONE REALTY HDFC.HPO.FY18,Multifamily Finance Program,10/31/2017,10/31/2017,109488,1055,SHERMAN AVENUE,Bronx,10456,2024560055,2002738,BX-04,16,18102,BX14,40.83026,-73.917973,40.83083,-73.917947,10/31/2017,Preservation,Yes,Non Prevailing Wage,2,10,25,0,0,1,1,30,7,0,0,0,0,0,38,0,38,38
63794,HAZY REALTY HDFC.HPO.FY18,Multifamily Finance Program,10/31/2017,10/31/2017,115234,533,TINTON AVENUE,Bronx,10455,2025810028,2003959,BX-01,8,35,BX39,40.812312,-73.906468,40.81231,-73.906757,10/31/2017,Preservation,Yes,Non Prevailing Wage,0,11,10,0,0,0,0,1,20,0,0,0,0,0,21,0,21,21
63794,HAZY REALTY HDFC.HPO.FY18,Multifamily Finance Program,10/31/2017,10/31/2017,115235,537,TINTON AVENUE,Bronx,10455,2025810026,2003958,BX-01,8,35,BX39,40.812405,-73.906435,40.81242,-73.906717,10/31/2017,Preservation,Yes,Non Prevailing Wage,1,8,11,0,0,1,0,1,20,0,0,0,0,0,21,0,21,21
63794,HAZY REALTY HDFC.HPO.FY18,Multifamily Finance Program,10/31/2017,10/31/2017,115750,620,TRINITY AVENUE,Bronx,10455,2026230180,2004426,BX-01,8,73,BX34,40.815122,-73.909405,40.81508,-73.909152,10/31/2017,Preservation,Yes,Non Prevailing Wage,1,11,90,0,0,1,56,46,1,0,0,0,0,0,103,0,103,103
63795,NEW TOWNSEND REALTY HDFC.HPO.FY18,Multifamily Finance Program,10/31/2017,10/31/2017,115692,1785,TOWNSEND AVENUE,Bronx,10453,2028500016,2008210,BX-05,14,22701,BX41,40.848192,-73.910867,40.84826,-73.911109,10/31/2017,Preservation,Yes,Non Prevailing Wage,1,6,51,0,0,1,0,38,15,6,0,0,0,0,59,0,59,59
65506,572 11TH AVE,Multifamily Incentives Program,10/31/2017,09/07/2018,972028,572,11 AVENUE,Manhattan,10036,1010720001,1090460,MN-04,3,129,MN15,40.761405,-73.997322,40.76166,-73.997322,09/07/2018,New Construction,No,Non Prevailing Wage,0,17,20,0,9,0,15,24,7,0,0,0,0,0,46,0,46,164
66037,CONFIDENTIAL,Homeowner Assistance Program,10/31/2017,10/31/2017,,----,----,Bronx,,,,BX-09,18,,,,,,,10/31/2017,New Construction,No,Non Prevailing Wage,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1
66038,CONFIDENTIAL,Homeowner Assistance Program,10/31/2017,10/31/2017,,----,----,Bronx,,,,BX-10,13,,,,,,,10/31/2017,New Construction,No,Non Prevailing Wage,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1
66586,STRYCKER'S BAY,Multifamily Finance Program,10/30/2017,,9804,689,COLUMBUS AVENUE,Manhattan,10025,1012070001,1079516,MN-07,6,177,MN12,40.791173,-73.96874,40.791,-73.968097,,Preservation,No,Non Prevailing Wage,0,90,30,0,0,0,0,60,30,30,0,0,0,0,0,120,120,120
66586,STRYCKER'S BAY,Multifamily Finance Program,10/30/2017,,806136,66,WEST 94 STREET,Manhattan,10025,1012070001,1082652,MN-07,6,177,MN12,40.791258,-73.967772,40.791,-73.968097,,Preservation,No,Non Prevailing Wage,0,76,38,0,0,0,18,0,58,19,19,0,0,0,0,114,114,114
63808,INDEPENDENCE HOUSE.PLP.FY18,Multifamily Finance Program,10/26/2017,,37054,176,WEST 94 STREET,Manhattan,10025,1012240058,1032545,MN-07,6,177,MN12,40.792483,-73.970689,40.79239,-73.971025,,Preservation,No,Prevailing Wage,14,76,29,0,0,1,32,88,0,0,0,0,0,0,120,0,120,120
66025,CONFIDENTIAL,Homeowner Assistance Program,10/26/2017,10/26/2017,,----,----,Staten Island,,,,SI-02,50,,,,,,,10/26/2017,New Construction,No,Non Prevailing Wage,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1
66033,CONFIDENTIAL,Homeowner Assistance Program,10/26/2017,10/26/2017,,----,----,Staten Island,,,,SI-03,51,,,,,,,10/26/2017,New Construction,No,Non Prevailing Wage,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1
66032,CONFIDENTIAL,Homeowner Assistance Program,10/23/2017,10/23/2017,,----,----,Queens,,,,QN-11,23,,,,,,,10/23/2017,New Construction,No,Non Prevailing Wage,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1
66035,CONFIDENTIAL,Homeowner Assistance Program,10/23/2017,10/23/2017,,----,----,Queens,,,,QN-06,29,,,,,,,10/23/2017,New Construction,No,Non Prevailing Wage,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1
48608,TMN904 - PRECISE,Multifamily Finance Program,10/19/2017,,23493,244,LENOX AVENUE,Manhattan,10027,1017210003,1053389,MN-10,9,200,MN11,40.806126,-73.946677,40.80588,-73.946363,,Preservation,No,Non Prevailing Wage,0,2,8,0,0,0,2,8,0,0,0,0,0,0,10,0,10,10
48608,TMN904 - PRECISE,Multifamily Finance Program,10/19/2017,,38692,23,WEST 119 STREET,Manhattan,10026,1017180027,1053254,MN-10,9,200,MN11,40.802978,-73.945924,40.80315,-73.945812,,Preservation,No,Non Prevailing Wage,0,4,18,0,0,1,4,8,6,4,1,0,0,0,23,0,23,23
48608,TMN904 - PRECISE,Multifamily Finance Program,10/19/2017,,39958,410,WEST 128 STREET,Manhattan,10027,1019540055,1059392,MN-09,9,21303,MN06,40.813098,-73.952169,40.81304,-73.952599,,Preservation,No,Non Prevailing Wage,0,8,47,0,0,1,0,37,12,7,0,0,0,0,56,0,56,56
48608,TMN904 - PRECISE,Multifamily Finance Program,10/19/2017,,40005,116,WEST 129 STREET,Manhattan,10027,1019130040,1082693,MN-10,9,224,MN03,40.81075,-73.944679,40.81047,-73.944592,,Preservation,No,Non Prevailing Wage,0,3,15,0,0,1,0,8,6,4,1,0,0,0,19,0,19,19
48608,TMN904 - PRECISE,Multifamily Finance Program,10/19/2017,,40238,111,WEST 131 STREET,Manhattan,10027,1019160025,1058098,MN-10,9,226,MN03,40.811856,-73.943381,40.81206,-73.943319,,Preservation,No,Non Prevailing Wage,0,0,4,0,0,0,1,3,0,0,0,0,0,0,4,0,4,4
48608,TMN904 - PRECISE,Multifamily Finance Program,10/19/2017,,806050,120,WEST 129 STREET,Manhattan,10027,1019130040,1057955,MN-10,9,224,MN03,40.810778,-73.944748,40.81047,-73.944592,,Preservation,No,Non Prevailing Wage,0,0,9,0,0,0,4,5,0,0,0,0,0,0,9,0,9,9
48608,TMN904 - PRECISE,Multifamily Finance Program,10/19/2017,,957589,157,WEST 122 STREET,Manhattan,10027,1019070008,1057707,MN-10,9,222,MN11,40.806495,-73.948428,40.80692,-73.948887,,Preservation,No,Non Prevailing Wage,0,0,4,0,0,0,0,4,0,0,0,0,0,0,4,0,4,4
63888,ALMA - 713 CLASSON,Multifamily Finance Program,10/11/2017,10/11/2017,885779,713,CLASSON AVENUE,Brooklyn,11238,3011560001,3337837,BK-08,35,305,BK61,40.676102,-73.959619,40.67611,-73.959345,10/11/2017,Preservation,Yes,Non Prevailing Wage,0,0,1,70,5,0,7,47,9,13,0,0,0,0,76,0,76,76
67328,CONFIDENTIAL,Homeowner Assistance Program,10/11/2017,10/11/2017,,----,----,Staten Island,,,,SI-01,49,,,,,,,10/11/2017,New Construction,No,Non Prevailing Wage,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1
